stid,scid,group,gender,ethnicity,LEP,Spe.ed,year,scale,sp,stand
929870,Carroll,T,Male,Hispanic,secondyear,No,0,1559,no,Meets
929870,Carroll,T,Male,Hispanic,secondyear,No,1,1565,no,Approaches
929878,Carroll,T,Male,Asian,None,No,0,1625,no,Masters
929878,Carroll,T,Male,Asian,None,No,1,1643,no,Meets
929891,Black,T,Male,Hispanic,LEP,No,0,1405,no,Approaches
929891,Black,T,Male,Hispanic,LEP,No,1,1589,no,Meets
929891,Black,T,Male,Hispanic,LEP,No,2,1594,no,Approaches
929909,Black,T,Female,Hispanic,firstyear,No,1,1446,no,Notapproach
929909,Black,T,Female,Hispanic,firstyear,No,2,1490,no,Notapproach
929932,Carmichael,T,Male,Afamerican,None,No,0,1405,no,Approaches
929932,Carmichael,T,Male,Afamerican,None,No,1,1549,no,Approaches
929932,Carmichael,T,Male,Afamerican,None,No,2,1611,no,Approaches
929940,Black,T,Female,Hispanic,firstyear,No,0,1559,no,Meets
929940,Black,T,Female,Hispanic,firstyear,No,1,1601,no,Meets
929947,Bussey,C,Female,Hispanic,LEP,No,2,1667,no,Meets
929984,Harris,C,Male,Hispanic,secondyear,No,0,1559,no,Meets
929984,Harris,C,Male,Hispanic,secondyear,No,1,1697,no,Masters
929984,Harris,C,Male,Hispanic,secondyear,No,2,1625,no,Meets
930001,Black,T,Female,Hispanic,LEP,Yes,0,1314,no,Notapproach
930001,Black,T,Female,Hispanic,LEP,Yes,1,1355,no,Notapproach
930001,Black,T,Female,Hispanic,LEP,Yes,2,1563,no,Approaches
930032,Bussey,C,Female,Hispanic,LEP,No,0,1596,no,Masters
930032,Bussey,C,Female,Hispanic,LEP,No,1,1518,no,Approaches
930032,Bussey,C,Female,Hispanic,LEP,No,2,1578,no,Approaches
930035,Black,T,Male,Afamerican,None,No,0,1405,no,Approaches
930035,Black,T,Male,Afamerican,None,No,1,1417,no,Notapproach
930035,Black,T,Male,Afamerican,None,No,2,1647,no,Meets
930052,OrangeGrove,C,Female,Hispanic,None,No,0,1511,no,Meets
930052,OrangeGrove,C,Female,Hispanic,None,No,1,1621,no,Meets
930052,OrangeGrove,C,Female,Hispanic,None,No,2,1594,no,Approaches
930061,Johnson,C,Female,Hispanic,secondyear,No,0,1675,no,Masters
930061,Johnson,C,Female,Hispanic,secondyear,No,1,1733,no,Masters
930069,Johnson,C,Male,Hispanic,None,No,0,1511,no,Meets
930071,Black,T,Male,Hispanic,secondyear,No,0,1533,no,Meets
930071,Black,T,Male,Hispanic,secondyear,No,1,1601,no,Meets
930071,Black,T,Male,Hispanic,secondyear,No,2,1688,no,Meets
930075,Goodman,T,Male,Afamerican,None,No,0,1208,no,Notapproach
930076,Black,T,Female,Hispanic,LEP,No,0,1314,no,Notapproach
930076,Black,T,Female,Hispanic,LEP,No,1,1565,no,Approaches
930076,Black,T,Female,Hispanic,LEP,No,2,1594,no,Approaches
930090,Johnson,C,Female,Hispanic,LEP,No,0,1533,no,Meets
930091,Carroll,T,Male,Hispanic,None,No,0,1559,no,Meets
930101,Black,T,Female,Hispanic,LEP,No,1,1518,no,Approaches
930101,Black,T,Female,Hispanic,LEP,No,2,1533,no,Approaches
930107,OrangeGrove,C,Male,Hispanic,LEP,No,0,1330,no,Notapproach
930107,OrangeGrove,C,Male,Hispanic,LEP,No,1,1474,no,Approaches
930107,OrangeGrove,C,Male,Hispanic,LEP,No,2,1647,no,Meets
930110,OrangeGrove,C,Female,Hispanic,LEP,No,1,1565,no,Approaches
930114,Bussey,C,Male,Hispanic,secondyear,No,0,1755,no,Masters
930114,Bussey,C,Male,Hispanic,secondyear,No,1,1782,no,Masters
930117,Johnson,C,Female,Hispanic,None,No,0,1454,no,Approaches
930117,Johnson,C,Female,Hispanic,None,No,1,1621,no,Meets
930117,Johnson,C,Female,Hispanic,None,No,2,1724,no,Masters
930119,OrangeGrove,C,Female,Hispanic,None,No,0,1472,no,Approaches
930119,OrangeGrove,C,Female,Hispanic,None,No,1,1697,no,Masters
930119,OrangeGrove,C,Female,Hispanic,None,No,2,1739,no,Masters
930134,Black,T,Female,Hispanic,secondyear,No,0,1345,no,Notapproach
930134,Black,T,Female,Hispanic,secondyear,No,1,1299,no,Notapproach
930134,Black,T,Female,Hispanic,secondyear,No,2,1594,no,Approaches
930137,Johnson,C,Female,Hispanic,firstyear,No,0,1533,no,Meets
930137,Johnson,C,Female,Hispanic,firstyear,No,1,1621,no,Meets
930140,OrangeGrove,C,Female,Hispanic,firstyear,No,0,1437,no,Approaches
930140,OrangeGrove,C,Female,Hispanic,firstyear,No,1,1533,no,Approaches
930140,OrangeGrove,C,Female,Hispanic,firstyear,No,2,1594,no,Approaches
930141,Harris,C,Female,Hispanic,LEP,No,0,1437,no,Approaches
930143,Johnson,C,Female,Hispanic,None,No,0,1437,no,Approaches
930143,OrangeGrove,C,Female,Hispanic,None,No,2,1688,no,Meets
930151,Harris,C,Female,Hispanic,secondyear,No,0,1675,no,Masters
930151,Goodman,T,Female,Hispanic,secondyear,No,1,1670,no,Masters
930151,Harris,C,Female,Hispanic,secondyear,No,1,1670,no,Masters
930151,Goodman,T,Female,Hispanic,secondyear,No,2,1943,no,Masters
930151,Harris,C,Female,Hispanic,secondyear,No,2,1943,no,Masters
930152,Johnson,C,Female,Hispanic,None,No,0,1390,no,Approaches
930152,Johnson,C,Female,Hispanic,None,No,1,1601,no,Meets
930176,Carroll,T,Male,Hispanic,firstyear,No,0,1454,no,Approaches
930176,Carroll,T,Male,Hispanic,firstyear,No,1,1733,no,Masters
930181,Black,T,Male,Hispanic,None,No,0,1360,no,Approaches
930181,Black,T,Male,Hispanic,None,No,1,1387,no,Notapproach
930186,Black,T,Male,Hispanic,firstyear,No,0,1472,no,Approaches
930186,Black,T,Male,Hispanic,firstyear,No,1,1621,no,Meets
930186,Black,T,Male,Hispanic,firstyear,No,2,1688,no,Meets
930187,Black,T,Male,Hispanic,firstyear,No,0,1472,no,Approaches
930190,Johnson,C,Female,Hispanic,LEP,No,1,1503,no,Approaches
930196,Johnson,C,Female,Hispanic,firstyear,No,0,1472,no,Approaches
930196,Johnson,C,Female,Hispanic,firstyear,No,1,1643,no,Meets
930202,Carmichael,T,Female,Afamerican,None,No,0,1314,no,Notapproach
930206,Johnson,C,Male,Hispanic,LEP,No,0,1421,no,Approaches
930206,Johnson,C,Male,Hispanic,LEP,No,1,1518,no,Approaches
930208,Carmichael,T,Female,Afamerican,None,No,1,1643,no,Meets
930212,Carmichael,T,Female,Afamerican,None,No,1,1402,no,Notapproach
930214,OrangeGrove,C,Female,Hispanic,None,No,0,1390,no,Approaches
930214,OrangeGrove,C,Female,Hispanic,None,No,1,1549,no,Approaches
930214,OrangeGrove,C,Female,Hispanic,None,No,2,1578,no,Approaches
930242,Harris,C,Male,Afamerican,None,No,0,1472,no,Approaches
930242,Harris,C,Male,Afamerican,None,No,1,1387,no,Notapproach
930242,Harris,C,Male,Afamerican,None,No,2,1688,no,Meets
930246,Black,T,Female,Hispanic,firstyear,No,1,1670,no,Masters
930246,Black,T,Female,Hispanic,firstyear,No,2,1739,no,Masters
930252,Black,T,Male,Hispanic,LEP,No,0,1437,no,Approaches
930252,Black,T,Male,Hispanic,LEP,No,1,1549,no,Approaches
930252,Black,T,Male,Hispanic,LEP,No,2,1647,no,Meets
930255,Johnson,C,Male,Hispanic,secondyear,No,0,1675,no,Masters
930255,Johnson,C,Male,Hispanic,secondyear,No,1,1782,no,Masters
930257,Harris,C,Male,Hispanic,LEP,No,1,1549,no,Approaches
930265,Black,T,Female,Hispanic,firstyear,No,0,1390,no,Approaches
930265,Black,T,Female,Hispanic,firstyear,No,1,1589,no,Meets
930265,Black,T,Female,Hispanic,firstyear,No,2,1647,no,Meets
930269,Johnson,C,Male,Hispanic,firstyear,No,1,1643,no,Meets
930283,Johnson,C,Female,Hispanic,None,No,0,1596,no,Masters
930283,Johnson,C,Female,Hispanic,None,No,1,1782,no,Masters
930283,Johnson,C,Female,Hispanic,None,No,2,1739,no,Masters
930295,Johnson,C,Male,Hispanic,firstyear,No,0,1405,no,Approaches
930295,Johnson,C,Male,Hispanic,firstyear,No,1,1621,no,Meets
930298,Black,T,Female,Hispanic,LEP,No,1,1402,no,Notapproach
930298,Black,T,Female,Hispanic,LEP,No,2,1490,no,Notapproach
930311,Bussey,C,Female,Hispanic,firstyear,No,0,1298,no,Notapproach
930313,Black,T,Male,Hispanic,LEP,No,0,1486,no,Meets
930341,Johnson,C,Female,Hispanic,LEP,No,0,1596,no,Masters
930341,Johnson,C,Female,Hispanic,LEP,No,1,1697,no,Masters
930345,Bussey,C,Male,Hispanic,LEP,No,0,1472,no,Approaches
930345,Bussey,C,Male,Hispanic,LEP,No,2,1724,no,Masters
930357,OrangeGrove,C,Male,Hispanic,secondyear,No,0,1421,no,Approaches
930357,OrangeGrove,C,Male,Hispanic,secondyear,No,1,1670,no,Masters
930357,OrangeGrove,C,Male,Hispanic,secondyear,No,2,1594,no,Approaches
930362,Black,T,Male,Hispanic,secondyear,No,0,1755,no,Masters
930362,Black,T,Male,Hispanic,secondyear,No,1,1733,no,Masters
930362,Black,T,Male,Hispanic,secondyear,No,2,1809,no,Masters
930378,Black,T,Male,Hispanic,LEP,No,1,1533,no,Approaches
930378,Black,T,Male,Hispanic,LEP,No,2,1500,no,Approaches
930379,OrangeGrove,C,Male,Hispanic,LEP,No,0,1421,no,Approaches
930379,OrangeGrove,C,Male,Hispanic,LEP,No,1,1503,no,Approaches
930383,Carroll,T,Male,Hispanic,LEP,No,0,1228,no,Notapproach
930389,OrangeGrove,C,Female,Hispanic,LEP,No,0,1314,no,Notapproach
930389,OrangeGrove,C,Female,Hispanic,LEP,No,1,1601,no,Meets
930389,OrangeGrove,C,Female,Hispanic,LEP,No,2,1594,no,Approaches
930391,Bussey,C,Male,Hispanic,secondyear,No,0,1625,no,Masters
930391,Bussey,C,Male,Hispanic,secondyear,No,1,1621,no,Meets
930391,Bussey,C,Male,Hispanic,secondyear,No,2,1770,no,Masters
930392,Bussey,C,Female,Hispanic,LEP,No,0,1472,no,Approaches
930395,Carroll,T,Male,Hispanic,LEP,No,0,1405,no,Approaches
930395,Carroll,T,Male,Hispanic,LEP,No,1,1488,no,Approaches
930403,Bussey,C,Female,Hispanic,None,No,0,1486,no,Meets
930403,Bussey,C,Female,Hispanic,None,No,1,1518,no,Approaches
930403,Bussey,C,Female,Hispanic,None,No,2,1724,no,Masters
930406,Carroll,T,Female,Hispanic,None,No,0,1486,no,Meets
930406,Carroll,T,Female,Hispanic,None,No,1,1565,no,Approaches
930406,Carroll,T,Female,Hispanic,None,No,2,1611,no,Approaches
930410,Carroll,T,Female,Hispanic,None,No,0,1533,no,Meets
930410,Carroll,T,Female,Hispanic,None,No,1,1565,no,Approaches
930410,Carroll,T,Female,Hispanic,None,No,2,1724,no,Masters
930424,Carroll,T,Female,Hispanic,LEP,No,0,1472,no,Approaches
930427,Carroll,T,Female,Hispanic,secondyear,No,0,1375,no,Approaches
930427,Carroll,T,Female,Hispanic,secondyear,No,1,1621,no,Meets
930427,Carroll,T,Female,Hispanic,secondyear,No,2,1647,no,Meets
930431,Harris,C,Male,Hispanic,LEP,No,0,1472,no,Approaches
930431,Harris,C,Male,Hispanic,LEP,No,1,1697,no,Masters
930431,Harris,C,Male,Hispanic,LEP,No,2,1724,no,Masters
930436,Carroll,T,Male,Hispanic,LEP,No,0,1360,no,Approaches
930436,Carroll,T,Male,Hispanic,LEP,No,1,1402,no,Notapproach
930436,Carroll,T,Male,Hispanic,LEP,No,2,1625,no,Meets
930439,Johnson,C,Female,Hispanic,None,No,2,1625,no,Meets
930443,Carroll,T,Male,Hispanic,LEP,No,0,1472,no,Approaches
930443,Carroll,T,Male,Hispanic,LEP,No,1,1446,no,Notapproach
930443,Carroll,T,Male,Hispanic,LEP,No,2,1563,no,Approaches
930446,Johnson,C,Female,Hispanic,firstyear,No,0,1437,no,Approaches
930446,Johnson,C,Female,Hispanic,firstyear,No,1,1782,no,Masters
930453,Carroll,T,Female,Hispanic,None,No,0,1511,no,Meets
930453,Carroll,T,Female,Hispanic,None,No,1,1697,no,Masters
930453,Carroll,T,Female,Hispanic,None,No,2,1770,no,Masters
930458,Carroll,T,Male,Hispanic,LEP,No,0,1390,no,Approaches
930458,Carroll,T,Male,Hispanic,LEP,No,1,1474,no,Approaches
930474,Bussey,C,Female,Hispanic,secondyear,No,0,1625,no,Masters
930474,Bussey,C,Female,Hispanic,secondyear,No,1,1670,no,Masters
930479,Carmichael,T,Male,Hispanic,secondyear,No,0,1625,no,Masters
930479,Carmichael,T,Male,Hispanic,secondyear,No,1,1621,no,Meets
930479,Carmichael,T,Male,Hispanic,secondyear,No,2,1809,no,Masters
930492,Carroll,T,Female,Hispanic,firstyear,No,0,1265,no,Notapproach
930493,Carroll,T,Female,Hispanic,LEP,No,0,1375,no,Approaches
930493,Carroll,T,Female,Hispanic,LEP,No,1,1488,no,Approaches
930493,Carroll,T,Female,Hispanic,LEP,No,2,1625,no,Meets
930498,Bussey,C,Male,Hispanic,None,No,0,1472,no,Approaches
930498,Bussey,C,Male,Hispanic,None,No,1,1467,no,Approaches
930498,Bussey,C,Male,Hispanic,None,No,2,1533,no,Approaches
930518,Carroll,T,Female,Hispanic,None,No,0,1511,no,Meets
930518,Carroll,T,Female,Hispanic,None,No,1,1697,no,Masters
930518,Carroll,T,Female,Hispanic,None,No,2,1688,no,Meets
930523,OrangeGrove,C,Female,Hispanic,secondyear,No,0,1405,no,Approaches
930523,Johnson,C,Female,Hispanic,secondyear,No,1,1601,no,Meets
930531,Carroll,T,Male,Hispanic,None,No,0,1559,no,Meets
930531,Carroll,T,Male,Hispanic,None,No,1,1697,no,Masters
930531,Carroll,T,Male,Hispanic,None,No,2,1625,no,Meets
930537,Carroll,T,Male,Hispanic,None,No,0,1559,no,Meets
930537,Carroll,T,Male,Hispanic,None,No,1,1601,no,Meets
930537,Carroll,T,Male,Hispanic,None,No,2,1611,no,Approaches
930538,Carroll,T,Female,Hispanic,LEP,No,0,1265,no,Notapproach
930538,Carroll,T,Female,Hispanic,LEP,No,1,1337,no,Notapproach
930540,Carroll,T,Male,Hispanic,LEP,No,0,1375,no,Approaches
930540,Carroll,T,Male,Hispanic,LEP,No,1,1371,no,Notapproach
930546,OrangeGrove,C,Female,Hispanic,secondyear,No,0,1511,no,Meets
930546,OrangeGrove,C,Female,Hispanic,secondyear,No,1,1488,no,Approaches
930546,OrangeGrove,C,Female,Hispanic,secondyear,No,2,1647,no,Meets
930548,Carroll,T,Female,Hispanic,firstyear,No,0,1437,no,Approaches
930552,Carroll,T,Female,Hispanic,None,No,0,1511,no,Meets
930552,Carroll,T,Female,Hispanic,None,No,1,1733,no,Masters
930552,Carroll,T,Female,Hispanic,None,No,2,1578,no,Approaches
930553,OrangeGrove,C,Male,Hispanic,LEP,No,0,1265,no,Notapproach
930557,Carroll,T,Male,Hispanic,secondyear,No,0,1533,no,Meets
930557,Carroll,T,Male,Hispanic,secondyear,No,1,1643,no,Meets
930557,Carroll,T,Male,Hispanic,secondyear,No,2,1611,no,Approaches
930564,Johnson,C,Male,Hispanic,secondyear,No,2,1739,no,Masters
930575,Johnson,C,Female,Hispanic,LEP,No,2,1667,no,Meets
930576,Carroll,T,Male,Hispanic,LEP,No,0,1298,no,Notapproach
930576,Carroll,T,Male,Hispanic,LEP,No,1,1549,no,Approaches
930579,Carroll,T,Female,Hispanic,firstyear,No,0,1511,no,Meets
930579,Carroll,T,Female,Hispanic,firstyear,No,1,1601,no,Meets
930586,Carroll,T,Female,Hispanic,LEP,No,0,1421,no,Approaches
930586,Carroll,T,Female,Hispanic,LEP,No,1,1670,no,Masters
930586,Carroll,T,Female,Hispanic,LEP,No,2,1611,no,Approaches
930589,Carroll,T,Male,Hispanic,LEP,No,1,1319,no,Notapproach
930589,Carroll,T,Male,Hispanic,LEP,No,2,1432,no,Notapproach
930591,Johnson,C,Female,Hispanic,None,No,2,1625,no,Meets
930594,Bussey,C,Male,Hispanic,None,No,0,1889,no,Masters
930595,Carroll,T,Male,Hispanic,LEP,No,0,1314,no,Notapproach
930595,Carroll,T,Male,Hispanic,LEP,No,1,1549,no,Approaches
930597,Johnson,C,Male,Hispanic,LEP,No,0,1596,no,Masters
930597,Johnson,C,Male,Hispanic,LEP,No,1,1733,no,Masters
930605,Carroll,T,Male,Hispanic,LEP,No,0,1314,no,Notapproach
930606,OrangeGrove,C,Female,Hispanic,LEP,No,0,1247,no,Notapproach
930606,OrangeGrove,C,Female,Hispanic,LEP,No,1,1337,no,Notapproach
930606,OrangeGrove,C,Female,Hispanic,LEP,No,2,1385,no,Notapproach
930607,Carroll,T,Male,Hispanic,LEP,No,0,1390,no,Approaches
930607,Carroll,T,Male,Hispanic,LEP,No,1,1533,no,Approaches
930607,Carroll,T,Male,Hispanic,LEP,No,2,1611,no,Approaches
930612,Bussey,C,Male,Hispanic,LEP,No,0,1486,no,Meets
930614,Johnson,C,Female,Hispanic,None,No,2,1563,no,Approaches
930615,Carroll,T,Male,Hispanic,secondyear,No,0,1159,no,Notapproach
930616,Bussey,C,Female,Hispanic,LEP,No,0,1405,no,Approaches
930616,Bussey,C,Female,Hispanic,LEP,No,1,1446,no,Notapproach
930616,Bussey,C,Female,Hispanic,LEP,No,2,1490,no,Notapproach
930619,Johnson,C,Male,Hispanic,LEP,Yes,0,1265,no,Notapproach
930619,Johnson,C,Male,Hispanic,LEP,Yes,1,1402,no,Notapproach
930621,Goodman,T,Female,Hispanic,LEP,No,0,1345,no,Notapproach
930621,Goodman,T,Female,Hispanic,LEP,No,1,1518,no,Approaches
930621,Goodman,T,Female,Hispanic,LEP,No,2,1563,no,Approaches
930623,Carroll,T,Female,Hispanic,None,No,0,1675,no,Masters
930623,Carroll,T,Female,Hispanic,None,No,1,1589,no,Meets
930623,Carroll,T,Female,Hispanic,None,No,2,1611,no,Approaches
930624,Harris,C,Female,Hispanic,LEP,No,0,1421,no,Approaches
930624,Harris,C,Female,Hispanic,LEP,No,2,1647,no,Meets
930625,Carroll,T,Female,Hispanic,LEP,No,0,1390,no,Approaches
930625,Carroll,T,Female,Hispanic,LEP,No,1,1467,no,Approaches
930642,Bussey,C,Male,Hispanic,secondyear,No,0,1511,no,Meets
930642,Bussey,C,Male,Hispanic,secondyear,No,1,1733,no,Masters
930642,Bussey,C,Male,Hispanic,secondyear,No,2,1770,no,Masters
930647,Johnson,C,Female,Hispanic,None,No,0,1625,no,Masters
930647,Johnson,C,Female,Hispanic,None,No,1,1621,no,Meets
930648,Black,T,Female,Hispanic,secondyear,No,0,1511,no,Meets
930648,Bussey,C,Female,Hispanic,secondyear,No,0,1511,no,Meets
930648,Black,T,Female,Hispanic,secondyear,No,1,1601,no,Meets
930648,Bussey,C,Female,Hispanic,secondyear,No,1,1601,no,Meets
930648,Black,T,Female,Hispanic,secondyear,No,2,1724,no,Masters
930650,Carroll,T,Female,Hispanic,LEP,No,0,1282,no,Notapproach
930650,Carroll,T,Female,Hispanic,LEP,No,1,1518,no,Approaches
930650,Carroll,T,Female,Hispanic,LEP,No,2,1533,no,Approaches
930653,Johnson,C,Female,Hispanic,LEP,No,0,1437,no,Approaches
930653,Johnson,C,Female,Hispanic,LEP,No,1,1621,no,Meets
930663,Carroll,T,Female,Hispanic,LEP,No,0,1390,no,Approaches
930663,Carroll,T,Female,Hispanic,LEP,No,1,1518,no,Approaches
930663,Carroll,T,Female,Hispanic,LEP,No,2,1647,no,Meets
930666,Bussey,C,Female,Hispanic,LEP,No,0,1360,no,Approaches
930666,Bussey,C,Female,Hispanic,LEP,No,1,1488,no,Approaches
930666,Bussey,C,Female,Hispanic,LEP,No,2,1611,no,Approaches
930671,Black,T,Male,Hispanic,firstyear,No,1,1621,no,Meets
930671,Black,T,Male,Hispanic,firstyear,No,2,1647,no,Meets
930672,Bussey,C,Male,Hispanic,firstyear,No,0,1596,no,Masters
930672,Bussey,C,Male,Hispanic,firstyear,No,1,1474,no,Approaches
930672,Bussey,C,Male,Hispanic,firstyear,No,2,1647,no,Meets
930686,OrangeGrove,C,Male,Hispanic,LEP,No,0,1330,no,Notapproach
930686,OrangeGrove,C,Male,Hispanic,LEP,No,1,1601,no,Meets
930686,OrangeGrove,C,Male,Hispanic,LEP,No,2,1548,no,Approaches
930689,Carmichael,T,Male,Hispanic,secondyear,No,0,1486,no,Meets
930689,Carmichael,T,Male,Hispanic,secondyear,No,1,1621,no,Meets
930690,Black,T,Female,Hispanic,LEP,No,0,1511,no,Meets
930690,Black,T,Female,Hispanic,LEP,No,1,1643,no,Meets
930690,Black,T,Female,Hispanic,LEP,No,2,1611,no,Approaches
930691,Bussey,C,Male,Hispanic,LEP,No,0,1298,no,Notapproach
930692,Carroll,T,Female,Hispanic,LEP,No,0,1486,no,Meets
930692,Carroll,T,Female,Hispanic,LEP,No,1,1474,no,Approaches
930692,Carroll,T,Female,Hispanic,LEP,No,2,1578,no,Approaches
930693,Bussey,C,Male,Hispanic,firstyear,No,0,1511,no,Meets
930693,Bussey,C,Male,Hispanic,firstyear,No,1,1643,no,Meets
930693,Bussey,C,Male,Hispanic,firstyear,No,2,1647,no,Meets
930694,Carroll,T,Male,Hispanic,None,No,0,1265,no,Notapproach
930694,Carroll,T,Male,Hispanic,None,No,1,1518,no,Approaches
930694,Carroll,T,Male,Hispanic,None,No,2,1563,no,Approaches
930697,Carroll,T,Male,Hispanic,None,No,0,1472,no,Approaches
930697,Carroll,T,Male,Hispanic,None,No,1,1643,no,Meets
930698,Black,T,Female,Hispanic,None,No,0,1472,no,Approaches
930698,Black,T,Female,Hispanic,None,No,1,1670,no,Masters
930698,Black,T,Female,Hispanic,None,No,2,1739,no,Masters
930706,Bussey,C,Male,Hispanic,secondyear,No,0,1511,no,Meets
930706,Bussey,C,Male,Hispanic,secondyear,No,1,1670,no,Masters
930706,Bussey,C,Male,Hispanic,secondyear,No,2,1667,no,Meets
930708,Bussey,C,Female,Hispanic,secondyear,No,0,1625,no,Masters
930708,Bussey,C,Female,Hispanic,secondyear,No,1,1670,no,Masters
930708,Bussey,C,Female,Hispanic,secondyear,No,2,1724,no,Masters
930710,Carroll,T,Male,Hispanic,LEP,No,0,1345,no,Notapproach
930710,Carroll,T,Male,Hispanic,LEP,No,1,1533,no,Approaches
930710,Carroll,T,Male,Hispanic,LEP,No,2,1548,no,Approaches
930715,Harris,C,Male,Hispanic,None,No,0,1533,no,Meets
930722,Carmichael,T,Male,Hispanic,LEP,No,0,1265,no,Notapproach
930725,Black,T,Male,Hispanic,LEP,No,2,1667,no,Meets
930726,OrangeGrove,C,Male,Hispanic,secondyear,No,0,1314,no,Notapproach
930726,OrangeGrove,C,Male,Hispanic,secondyear,No,1,1518,no,Approaches
930731,Carmichael,T,Female,Afamerican,None,No,2,1578,no,Approaches
930732,Bussey,C,Female,Hispanic,None,No,0,1596,no,Masters
930732,Bussey,C,Female,Hispanic,None,No,1,1601,no,Meets
930732,Bussey,C,Female,Hispanic,None,No,2,1739,no,Masters
930753,Johnson,C,Female,Hispanic,firstyear,No,0,1675,no,Masters
930753,Johnson,C,Female,Hispanic,firstyear,No,1,1643,no,Meets
930755,Carmichael,T,Male,Hispanic,None,No,0,1625,no,Masters
930755,Carmichael,T,Male,Hispanic,None,No,1,1733,no,Masters
930755,Carmichael,T,Male,Hispanic,None,No,2,1860,no,Masters
930765,OrangeGrove,C,Female,Hispanic,secondyear,No,0,1472,no,Approaches
930765,OrangeGrove,C,Female,Hispanic,secondyear,No,1,1533,no,Approaches
930765,OrangeGrove,C,Female,Hispanic,secondyear,No,2,1724,no,Masters
930766,Carroll,T,Female,Hispanic,secondyear,No,0,1675,no,Masters
930766,Carroll,T,Female,Hispanic,secondyear,No,1,1733,no,Masters
930769,Bussey,C,Male,Hispanic,LEP,No,0,1675,no,Masters
930772,Johnson,C,Male,Hispanic,None,No,0,1511,no,Meets
930772,Johnson,C,Male,Hispanic,None,No,1,1782,no,Masters
930776,Carroll,T,Male,Hispanic,secondyear,No,0,1559,no,Meets
930776,Carroll,T,Male,Hispanic,secondyear,No,1,1697,no,Masters
930776,Carroll,T,Male,Hispanic,secondyear,No,2,1688,no,Meets
930794,Johnson,C,Female,Hispanic,LEP,No,0,1345,no,Notapproach
930794,Johnson,C,Female,Hispanic,LEP,No,1,1565,no,Approaches
930794,Johnson,C,Female,Hispanic,LEP,No,2,1350,no,Notapproach
930797,Johnson,C,Female,Hispanic,secondyear,No,0,1533,no,Meets
930797,Johnson,C,Female,Hispanic,secondyear,No,1,1697,no,Masters
930806,Carroll,T,Female,Hispanic,None,No,0,1559,no,Meets
930806,Carroll,T,Female,Hispanic,None,No,1,1733,no,Masters
930820,Johnson,C,Male,Hispanic,None,No,0,1559,no,Meets
930820,Johnson,C,Male,Hispanic,None,No,1,1697,no,Masters
930821,OrangeGrove,C,Female,Hispanic,None,No,0,1596,no,Masters
930821,OrangeGrove,C,Female,Hispanic,None,No,1,1643,no,Meets
930821,OrangeGrove,C,Female,Hispanic,None,No,2,1724,no,Masters
930832,OrangeGrove,C,Female,Hispanic,None,No,0,1625,no,Masters
930832,OrangeGrove,C,Female,Hispanic,None,No,1,1697,no,Masters
930832,OrangeGrove,C,Female,Hispanic,None,No,2,1724,no,Masters
